id,path,name,type,category_raw,ext,bucket,well,tags,event_key,record_id
4e2225989ac2b09e4cbb6ca7c398e27b1cb2a10b,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-11 B/WL_RAW_BHPR-CAL-DEN-GR-MECH-NEU-REMP_MWD_1.DLIS,WL_RAW_BHPR-CAL-DEN-GR-MECH-NEU-REMP_MWD_1.DLIS,file,well_data,dlis,Drilling_LWD_MWD,15/9-F-11B,DLIS,wl raw bhpr cal den gr mech neu remp mwd 1,15/9-F-11B|Drilling_LWD_MWD|wl raw bhpr cal den gr mech neu remp mwd 1
7886974176c286e135af75db42bc1a8a0fe8fd50,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-11 B/WL_RAW_BHPR-CAL-DEN-GR-MECH-NEU-REMP_MWD_2.DLIS,WL_RAW_BHPR-CAL-DEN-GR-MECH-NEU-REMP_MWD_2.DLIS,file,well_data,dlis,Drilling_LWD_MWD,15/9-F-11B,DLIS,wl raw bhpr cal den gr mech neu remp mwd 2,15/9-F-11B|Drilling_LWD_MWD|wl raw bhpr cal den gr mech neu remp mwd 2
b0baa0cdc511797f8f5db5fb3644ea8a2c9b864d,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-11 B/WL_RAW_BHPR-CAL-DEN-GR-MECH-NEU_MD_MWD_PLOT_1.CGM,WL_RAW_BHPR-CAL-DEN-GR-MECH-NEU_MD_MWD_PLOT_1.CGM,file,well_data,cgm,Drilling_LWD_MWD,15/9-F-11B,,wl raw bhpr cal den gr mech neu md mwd plot 1.cgm,15/9-F-11B|Drilling_LWD_MWD|wl raw bhpr cal den gr mech neu md mwd plot 1.cgm
d5410fcda543c1280b3a7cde042cc8c2777d4ad4,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-11 B/WL_RAW_BHPR-GR-MECH-REMP_MWD_1-2_INF_1.ASC,WL_RAW_BHPR-GR-MECH-REMP_MWD_1-2_INF_1.ASC,file,well_data,asc,Drilling_LWD_MWD,15/9-F-11B,,wl raw bhpr gr mech remp mwd 1 2 inf 1,15/9-F-11B|Drilling_LWD_MWD|wl raw bhpr gr mech remp mwd 1 2 inf 1
964e960aa645345b08e31523b3322a180fef8965,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-11 B/WL_RAW_BHPR-GR-MECH-REMP_MWD_1.DLIS,WL_RAW_BHPR-GR-MECH-REMP_MWD_1.DLIS,file,well_data,dlis,Drilling_LWD_MWD,15/9-F-11B,DLIS,wl raw bhpr gr mech remp mwd 1,15/9-F-11B|Drilling_LWD_MWD|wl raw bhpr gr mech remp mwd 1
3b73daaaaff123f3d118ec792b68cd45ebbe8dc0,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-11 B/WL_RAW_BHPR-GR-MECH-REMP_MWD_2.DLIS,WL_RAW_BHPR-GR-MECH-REMP_MWD_2.DLIS,file,well_data,dlis,Drilling_LWD_MWD,15/9-F-11B,DLIS,wl raw bhpr gr mech remp mwd 2,15/9-F-11B|Drilling_LWD_MWD|wl raw bhpr gr mech remp mwd 2
6c47f837f2b4c0d3bf950f85bb13d916bf35229f,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-11 B/WL_RAW_BHPR-GR-MECH_MD_MWD_PLOT_1.CGM,WL_RAW_BHPR-GR-MECH_MD_MWD_PLOT_1.CGM,file,well_data,cgm,Drilling_LWD_MWD,15/9-F-11B,,wl raw bhpr gr mech md mwd plot 1.cgm,15/9-F-11B|Drilling_LWD_MWD|wl raw bhpr gr mech md mwd plot 1.cgm
11c04ef3f71cac7c5eacc17d056b70cf51b210e1,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-11 B/WL_RAW_BHPR-GR-MECH_MD_MWD_PLOT_2.CGM,WL_RAW_BHPR-GR-MECH_MD_MWD_PLOT_2.CGM,file,well_data,cgm,Drilling_LWD_MWD,15/9-F-11B,,wl raw bhpr gr mech md mwd plot 2.cgm,15/9-F-11B|Drilling_LWD_MWD|wl raw bhpr gr mech md mwd plot 2.cgm
125ffbbe5267382f65aa7b936265cd00882ef3a7,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-11 B/WL_RAW_BHPR-MECH_TIME_MWD_1-3_INF_1.ASC,WL_RAW_BHPR-MECH_TIME_MWD_1-3_INF_1.ASC,file,well_data,asc,Drilling_LWD_MWD,15/9-F-11B,,wl raw bhpr mech time mwd 1 3 inf 1,15/9-F-11B|Drilling_LWD_MWD|wl raw bhpr mech time mwd 1 3 inf 1
26bada73736529f96f3f40f2048fd37d82486847,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-11 B/WL_RAW_BHPR-MECH_TIME_MWD_1.ASC,WL_RAW_BHPR-MECH_TIME_MWD_1.ASC,file,well_data,asc,Drilling_LWD_MWD,15/9-F-11B,,wl raw bhpr mech time mwd 1,15/9-F-11B|Drilling_LWD_MWD|wl raw bhpr mech time mwd 1
